name,birth_year,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,retire_year,AVG,OBP,SLG,OPS
Lorenzo Cabrera,1924,75,306,53,94,18,6,6,56,9,5,24,0,1948,0.307189542,0.357575758,0.464052288,0.821628045
Lorenzo Cain,1987,1171,4314,626,1220,225,24,87,454,190,44,362,854,2022,0.282800185,0.338323353,0.406583217,0.744906571
Lorenzo Gray,1959,58,106,22,22,4,0,1,4,2,0,10,20,1983,0.20754717,0.275862069,0.273584906,0.549446975
Lou Berberet,1931,448,1224,118,281,34,10,31,153,2,3,200,195,1960,0.229575163,0.337780899,0.349673203,0.687454101
Lou Bierbauer,1863,1383,5706,819,1521,208,95,33,835,206,30,268,316,1898,0.266561514,0.299464345,0.353662811,0.653127157
Lou Boudreau,1915,1646,6029,861,1779,385,66,68,789,51,50,796,309,1952,0.29507381,0.377289377,0.414662465,0.791951842
Lou Brock,1938,2616,10332,1610,3023,486,141,149,900,938,307,761,1730,1979,0.29258614,0.341116019,0.410181959,0.751297978
Lou Bruce,1881,30,101,9,27,3,0,0,8,2,2,5,37,1904,0.267326733,0.301886792,0.297029703,0.598916495
Lou Camilli,1946,107,151,7,22,4,0,0,3,0,0,13,23,1972,0.145695364,0.213414634,0.17218543,0.385600065
Lou Castro,1879,43,143,18,35,8,1,1,15,2,2,4,37,1902,0.244755245,0.265306122,0.335664336,0.600970458
Lou Chiozza,1911,616,2288,303,633,107,22,14,197,45,14,145,165,1939,0.276660839,0.319769831,0.361013986,0.680783817
Lou Clinton,1937,691,2153,270,532,112,31,65,269,12,7,188,418,1967,0.247097074,0.307560871,0.418485834,0.726046705
Lou Collier,1974,315,713,89,172,33,7,8,78,12,6,75,160,2004,0.241234222,0.313451777,0.340813464,0.654265241
Lou Criger,1874,1014,3202,337,709,86,50,11,342,58,37,309,561,1912,0.22142411,0.289945884,0.289818863,0.579764748
Lou Dials,1904,144,471,59,120,20,12,7,67,7,11,48,150,1932,0.25477707,0.323699422,0.392781316,0.716480738
Lou Finney,1910,1270,4631,643,1329,203,85,31,494,39,47,329,186,1947,0.286979054,0.334274194,0.387605269,0.721879462
Lou Frazier,1971,309,548,82,138,16,3,1,46,58,9,59,95,1998,0.251824818,0.324546952,0.297445255,0.621992208
Lou Gehrig,1900,2164,8001,1888,2721,534,163,493,1995,102,101,1508,790,1939,0.34008249,0.444736565,0.632420947,1.077157513
Lou Guisto,1896,156,449,35,88,19,3,0,59,5,6,46,44,1923,0.195991091,0.270707071,0.251670379,0.522377449
Lou Hardie,1865,81,300,28,67,10,3,3,21,14,9,30,56,1891,0.223333333,0.293939394,0.306666667,0.600606061
Lou Jackson,1939,34,47,7,10,2,1,1,7,0,1,1,13,1964,0.212765957,0.229166667,0.361702128,0.590868794
Lou Johnson,1939,678,2049,244,529,97,14,48,232,50,24,110,320,1969,0.258174719,0.295970357,0.389458272,0.685428629
Lou Klein,1924,305,1037,162,269,48,15,16,101,10,9,105,119,1951,0.259402122,0.327495622,0.380906461,0.708402083
Lou Klimchock,1936,318,669,64,155,21,3,13,69,0,1,31,71,1970,0.231689088,0.265714286,0.330343797,0.596058082
Lou Legett,1909,68,124,13,25,3,0,0,8,2,2,5,22,1935,0.201612903,0.23255814,0.225806452,0.458364591
Lou Limmer,1930,209,530,66,107,19,4,19,62,3,3,63,77,1954,0.201886792,0.286677909,0.360377358,0.647055267
Lou Louden,1919,194,685,103,188,27,7,3,98,13,14,48,112,1948,0.274452555,0.321964529,0.347445255,0.669409785
Lou Marson,1985,261,768,93,168,39,4,5,60,16,5,98,190,2013,0.21875,0.307159353,0.299479167,0.60663852
Lou Merloni,1975,423,1085,138,294,67,7,14,125,9,8,88,213,2006,0.270967742,0.325660699,0.384331797,0.709992496
Lou Nordyke,1883,24,53,4,13,1,0,0,7,3,2,10,37,1906,0.245283019,0.365079365,0.264150943,0.629230308
Lou Novikoff,1919,356,1081,107,305,45,10,15,138,4,11,64,71,1946,0.282146161,0.322270742,0.383903793,0.706174535
Lou Piniella,1944,1747,5867,651,1705,305,41,102,766,32,41,368,541,1984,0.290608488,0.332477947,0.408726777,0.741204724
Lou Say,1858,266,1123,172,261,41,8,5,105,22,9,35,143,1884,0.232413179,0.255613126,0.296527159,0.552140285
Lou Skizas,1933,239,725,80,196,27,4,30,86,8,3,50,37,1959,0.270344828,0.317419355,0.442758621,0.760177976
Lou Stringer,1922,409,1196,148,290,49,10,19,122,7,7,121,192,1950,0.242474916,0.312072893,0.347826087,0.65989898
Lou Sylvester,1862,173,654,138,159,22,14,6,74,24,7,67,112,1887,0.243119266,0.313453537,0.347094801,0.660548338
Lou Thornton,1963,95,89,29,22,2,1,1,9,3,1,3,25,1990,0.247191011,0.27173913,0.325842697,0.597581827
Lou Whitaker,1954,2390,8570,1386,2369,420,65,244,1084,143,75,1197,1099,1995,0.276429405,0.365106993,0.426021004,0.791127996
Louie Meadows,1964,102,127,15,22,0,1,5,13,6,4,10,28,1990,0.173228346,0.233576642,0.307086614,0.540663257
Louis Brower,1908,21,62,3,10,1,0,0,6,1,0,8,5,1931,0.161290323,0.257142857,0.177419355,0.434562212
Louis English,1906,51,155,24,38,1,4,3,19,2,9,6,150,1932,0.24516129,0.273291925,0.361290323,0.634582248
Louis Miller,1900,27,97,8,21,5,1,0,12,0,2,6,37,1923,0.216494845,0.262135922,0.288659794,0.550795716
Louis Santop Loftin,1900,115,350,52,111,16,5,7,65,9,7,24,113,1926,0.317142857,0.360962567,0.451428571,0.812391138
Lourdes Gurriel,1995,746,2788,361,778,158,9,110,411,26,15,168,582,2024,0.279053085,0.320027064,0.460545194,0.780572257
Loyd Christopher,1923,16,37,5,9,0,1,0,4,0,1,5,6,1947,0.243243243,0.333333333,0.297297297,0.630630631
Lu Blue,1898,1615,5904,1151,1696,319,109,44,695,151,87,1092,436,1933,0.287262873,0.398513436,0.400575881,0.799089317
Lucas Duda,1987,958,3098,387,741,171,4,156,470,6,7,394,879,2019,0.239186572,0.325028637,0.448030988,0.773059625
Lucas May,1987,12,37,3,7,1,0,0,6,0,1,0,10,2010,0.189189189,0.189189189,0.216216216,0.405405405
Lucius Dorsey,1918,14,43,3,5,1,0,0,2,0,5,3,75,1942,0.11627907,0.173913043,0.139534884,0.313447927
Luis Aguayo,1957,568,1104,142,260,43,10,37,109,7,5,94,220,1989,0.235507246,0.295492487,0.393115942,0.68860843
Luis Alcaraz,1944,115,365,30,70,9,2,4,29,2,2,21,58,1970,0.191780822,0.235751295,0.260273973,0.496025268
Luis Alfonso Cruz,1986,195,610,57,143,27,1,7,57,4,2,24,78,2013,0.23442623,0.26340694,0.316393443,0.579800383
Luis Alicea,1967,1341,3971,551,1031,189,53,47,422,81,50,500,624,2002,0.259632334,0.342428987,0.369428356,0.711857342
Luis Alvarado,1946,464,1160,116,248,43,4,5,84,11,10,49,160,1977,0.213793103,0.245657568,0.270689655,0.516347223
Luis Antonio Rodriguez,1983,407,972,100,231,46,4,10,80,6,5,110,110,2011,0.237654321,0.315157116,0.324074074,0.639231191
Luis Aparicio,1933,2601,10230,1335,2677,394,92,83,791,506,136,736,742,1973,0.261681329,0.311234726,0.342521994,0.65375672
Luis Arraez,1996,686,2624,370,847,139,14,28,247,20,13,196,194,2024,0.322789634,0.369858156,0.418445122,0.788303278
Luis Barrera,1998,38,85,4,20,5,0,1,7,3,0,6,19,2022,0.235294118,0.285714286,0.329411765,0.61512605
Luis Campusano,1997,168,525,70,131,21,0,17,77,0,0,32,86,2024,0.24952381,0.292639138,0.386666667,0.679305805
Luis Castillo,1973,1720,6510,1001,1889,194,59,28,443,370,142,800,850,2010,0.290168971,0.367852257,0.350998464,0.718850721
Luis Durango,1986,39,65,11,19,0,0,0,5,7,1,7,10,2011,0.292307692,0.361111111,0.292307692,0.653418803
Luis Entenza,1904,92,302,37,69,11,1,0,27,5,5,30,37,1928,0.228476821,0.298192771,0.271523179,0.56971595
Luis Garc챠a,1997,465,1677,195,453,90,9,42,203,35,16,81,302,2024,0.270125224,0.303754266,0.409660107,0.713414374
Luis Gomez,1951,609,1251,108,263,26,5,0,90,6,22,86,129,1981,0.210231815,0.261032162,0.239008793,0.500040955
Luis Gonzalez,1967,2882,10032,1512,2839,647,71,377,1537,133,97,1194,1375,2008,0.282994418,0.3592553,0.474381978,0.833637278
Luis Gonz찼lez,1997,107,320,34,80,19,2,4,36,10,2,33,78,2022,0.25,0.320113314,0.359375,0.679488314
Luis Guillorme,1995,414,882,90,221,42,3,5,58,8,4,114,167,2024,0.250566893,0.336345382,0.321995465,0.658340846
Luis Hernandez,1985,122,267,22,65,5,0,3,20,6,2,14,46,2012,0.243445693,0.28113879,0.29588015,0.57701894
Luis Jimenez,1989,75,174,19,35,8,0,0,7,0,2,4,51,2015,0.201149425,0.219101124,0.247126437,0.46622756
Luis Lopez,1970,814,1853,188,441,93,8,25,168,10,12,112,377,2005,0.237992445,0.281424936,0.33729088,0.618715816
Luis Marquez,1927,243,684,122,194,33,6,9,71,48,11,64,24,1954,0.283625731,0.344919786,0.388888889,0.733808675
Luis Martinez,1988,32,77,8,14,1,1,1,10,1,0,8,18,2012,0.181818182,0.258823529,0.25974026,0.518563789
Luis Matos,1993,629,1983,250,499,102,10,37,179,75,24,133,354,2024,0.251638931,0.298676749,0.36913767,0.667814419
Luis Maza,1985,45,79,7,18,1,0,1,4,0,0,5,11,2008,0.227848101,0.273809524,0.278481013,0.552290536
Luis Medina,1966,51,150,18,31,1,0,10,16,0,1,9,60,1991,0.206666667,0.251572327,0.413333333,0.66490566
Luis Melendez,1947,641,1477,167,366,50,13,9,122,18,16,109,175,1977,0.247799594,0.299495586,0.317535545,0.617031131
Luis Mercedes,1968,70,153,19,29,6,1,0,9,1,3,18,25,1993,0.189542484,0.274853801,0.241830065,0.516683867
Luis Montanez,1985,129,305,31,68,15,1,5,32,1,2,12,54,2011,0.22295082,0.252365931,0.327868852,0.580234783
Luis Olmo,1923,462,1629,208,458,65,25,29,272,33,12,88,128,1951,0.281154082,0.317996506,0.405156538,0.723153043
Luis Ordaz,1977,206,440,51,96,13,0,0,30,12,5,34,53,2006,0.218181818,0.274261603,0.247727273,0.521988876
Luis Ortiz,1970,60,145,14,33,7,3,2,26,0,1,7,26,1996,0.227586207,0.263157895,0.35862069,0.621778584
Luis Perez,1925,11,30,3,7,0,0,0,5,0,0,0,0,1948,0.233333333,0.233333333,0.233333333,0.466666667
Luis Polonia,1966,1379,4840,728,1417,189,70,36,405,321,145,369,543,2000,0.292768595,0.342868113,0.383057851,0.725925964
Luis Pujols,1954,316,850,50,164,27,6,6,81,1,3,52,164,1985,0.192941176,0.239467849,0.26,0.499467849
Luis Quinones,1962,442,1003,102,227,36,11,19,106,9,9,75,154,1992,0.226321037,0.280148423,0.340977069,0.621125492
Luis Rengifo,1996,526,1787,219,452,70,12,53,187,42,19,137,362,2024,0.252937885,0.306133056,0.394515949,0.700649005
Luis Rivas,1978,648,2101,286,541,92,29,34,201,81,25,126,316,2008,0.25749643,0.299506062,0.377439315,0.676945377
Luis Rivera,1965,781,2215,249,516,114,12,28,209,20,22,171,443,1998,0.232957111,0.287929589,0.333182844,0.621112434
Luis Robert,1997,467,1796,266,480,103,2,88,245,69,16,109,524,2024,0.267260579,0.309186352,0.473830735,0.783017087
Luis Salazar,1957,1302,4101,438,1070,144,33,94,455,117,51,179,653,1992,0.260911973,0.29182243,0.380882712,0.672705141
Luis Sardinas,1991,182,459,50,103,12,2,5,32,10,3,29,110,2018,0.224400871,0.270491803,0.291938998,0.562430801
Luis Sojo,1968,848,2571,300,671,103,12,36,261,28,20,124,198,2003,0.260987942,0.294990724,0.352392065,0.647382789
Luis Terrero,1980,243,551,66,129,23,1,14,52,17,10,47,161,2007,0.234119782,0.294314381,0.355716878,0.65003126
Luis Torrens,1995,319,850,81,193,38,3,22,94,0,1,71,237,2024,0.227058824,0.286644951,0.356470588,0.643115539
Luis Ur챠as,1995,486,1506,203,349,68,4,52,196,9,6,181,388,2024,0.231739708,0.314167161,0.385790173,0.699957333
Luis Valbuena,1985,1011,3148,377,710,169,9,114,367,11,16,374,788,2018,0.225540025,0.307779671,0.393583227,0.701362898
Luis Villodas,1923,59,161,19,34,5,3,1,22,0,2,12,1,1947,0.211180124,0.265895954,0.298136646,0.5640326
Luis de los Santos,1966,55,139,8,29,6,2,0,7,0,0,11,22,1991,0.208633094,0.266666667,0.28057554,0.547242206
Luisangel Acu챰a,2001,14,39,6,12,2,1,3,6,0,1,1,6,2024,0.307692308,0.325,0.641025641,0.966025641
Luke Appling,1908,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,1950,0.310411021,0.398798976,0.398373984,0.79717296
Luke Carlin,1986,56,140,21,25,4,1,3,11,1,0,15,45,2012,0.178571429,0.258064516,0.285714286,0.543778802
Luke Easter,1924,594,2092,325,577,74,21,104,413,5,13,226,296,1954,0.27581262,0.346419327,0.48040153,0.826820857
Luke Hughes,1987,106,317,32,69,12,0,8,33,4,3,24,92,2012,0.217665615,0.272727273,0.331230284,0.603957557
Luke Lutenberg,1871,69,250,42,48,10,4,0,23,4,2,23,21,1894,0.192,0.26007326,0.264,0.52407326
Luke Maile,1993,440,1130,103,235,58,2,21,113,8,1,89,341,2024,0.207964602,0.265791632,0.318584071,0.584375703
Luke Montz,1989,23,49,4,8,3,0,2,8,0,0,6,17,2013,0.163265306,0.254545455,0.346938776,0.60148423
Luke Raley,1998,310,888,126,211,45,5,44,115,25,5,64,312,2024,0.237612613,0.288865546,0.448198198,0.737063744
Luke Scott,1982,889,2810,370,725,181,20,135,436,17,7,334,662,2013,0.258007117,0.336832061,0.480782918,0.817614979
Luke Sewell,1900,1630,5383,652,1393,272,56,20,696,65,44,486,307,1942,0.258777633,0.320156756,0.341259521,0.661416277
Luke Urban,1904,50,128,11,35,5,0,0,12,1,5,3,7,1928,0.2734375,0.290076336,0.3125,0.602576336
Luke Voit,1994,508,1680,247,425,72,2,95,276,3,1,192,550,2023,0.25297619,0.329594017,0.467857143,0.79745116
Luke Williams,1998,185,290,38,64,12,1,2,16,20,6,23,87,2024,0.220689655,0.277955272,0.289655172,0.567610444
Luken Baker,2000,54,126,12,25,4,1,4,20,1,0,20,42,2024,0.198412698,0.308219178,0.341269841,0.649489019
Lunie Danage,1897,51,190,22,49,4,2,1,23,7,2,9,37,1920,0.257894737,0.291457286,0.315789474,0.60724676
Lute Barnes,1949,27,74,7,18,2,2,0,7,0,1,6,5,1973,0.243243243,0.3,0.324324324,0.624324324
Lute Boone,1891,319,1028,102,215,27,4,6,76,32,42,91,111,1918,0.209143969,0.273458445,0.260700389,0.534158834
Luther Bonin,1890,21,77,6,14,4,1,0,4,3,5,7,11,1914,0.181818182,0.25,0.25974026,0.50974026
Luther Clifford,1925,17,45,3,10,1,1,2,7,0,2,3,37,1948,0.222222222,0.270833333,0.422222222,0.693055556
Luther Farrell,1905,51,150,28,44,8,2,5,32,2,5,29,75,1929,0.293333333,0.407821229,0.473333333,0.881154562
Luther Gilyard,1916,78,263,35,68,13,4,1,28,1,7,16,86,1942,0.258555133,0.301075269,0.349809886,0.650885155
Luther Harvel,1905,40,136,12,30,6,1,0,12,1,1,4,17,1928,0.220588235,0.242857143,0.279411765,0.522268908
Lyle Luttrell,1933,57,167,21,32,9,3,2,14,5,1,11,27,1957,0.191616766,0.241573034,0.317365269,0.558938303
Lyle Mouton,1972,328,805,96,225,43,2,22,116,9,4,71,209,2001,0.279503106,0.337899543,0.419875776,0.75777532
Lyle Overbay,1978,1587,5102,645,1355,356,12,151,675,19,7,638,1108,2014,0.265582125,0.347212544,0.428851431,0.776063974
Lyman Bostock,1946,633,2393,350,749,119,37,23,304,49,37,200,249,1978,0.312996239,0.365985345,0.42248224,0.788467585
Lymon Lamb,1897,55,158,22,43,11,2,1,21,2,0,4,19,1921,0.272151899,0.290123457,0.386075949,0.676199406
Lyn Lary,1906,1305,4603,805,1239,247,56,38,526,162,49,705,470,1940,0.269172279,0.366239638,0.371931349,0.738170987
Lynn Jones,1956,527,947,109,239,34,5,7,91,13,14,73,86,1986,0.252375924,0.305882353,0.321013728,0.626896081
Lynn King,1914,175,207,28,43,4,1,0,21,6,7,28,18,1939,0.207729469,0.30212766,0.236714976,0.538842635
Lynn Myers,1915,145,344,42,83,16,3,1,29,10,5,21,48,1939,0.24127907,0.284931507,0.313953488,0.598884995
MJ Melendez,1999,412,1405,166,310,73,11,51,162,12,11,163,414,2024,0.220640569,0.301658163,0.397153025,0.698811188
Mac Williamson,1992,160,434,51,88,10,1,17,50,4,4,43,139,2019,0.202764977,0.274633124,0.347926267,0.622559391
Mack Eggleston,1900,503,1603,214,433,71,21,24,242,21,21,175,230,1934,0.270118528,0.341957255,0.385527137,0.727484392
Mack Hillis,1904,12,37,7,9,2,3,1,7,1,2,0,6,1928,0.243243243,0.243243243,0.540540541,0.783783784
Mack Jones,1939,1002,3091,485,778,132,31,133,415,65,40,383,756,1971,0.251698479,0.334196891,0.443545778,0.777742669
Mack Wheat,1892,225,602,34,123,23,5,4,35,7,12,19,102,1921,0.204318937,0.228663446,0.279069767,0.507733213
Mackey Sasser,1964,534,1189,103,317,69,7,16,156,1,3,55,104,1995,0.266610597,0.29903537,0.376787216,0.675822586
Magglio Ordonez,1974,1848,6978,1076,2156,426,21,294,1236,94,50,651,852,2011,0.308971052,0.367938131,0.502436228,0.870374359
Magneuris Sierra,1994,278,591,67,135,14,6,0,30,29,9,36,144,2022,0.228426396,0.272727273,0.272419628,0.5451469
Mahlon Duckett,1917,350,1155,173,272,22,18,1,110,18,9,111,46,1948,0.235497835,0.302527646,0.288311688,0.590839334
Maicer Izturis,1981,909,3013,406,810,159,17,39,334,93,33,267,355,2014,0.268835048,0.328353659,0.371722536,0.700076194
Maikel Franco,1991,923,3309,364,809,163,4,130,467,5,1,221,569,2022,0.244484739,0.291784703,0.414022363,0.705807066
Maikel Garcia,1999,289,1061,144,266,48,9,11,110,60,9,81,223,2024,0.25070688,0.30385289,0.34401508,0.64786797
Malachi Kittridge,1868,1214,4027,375,882,108,31,17,390,64,37,314,502,1906,0.219021604,0.275512555,0.273901167,0.549413722
Mallex Smith,1993,442,1480,198,378,63,27,13,114,120,34,134,362,2020,0.255405405,0.317224287,0.360810811,0.678035098
Malvin Powell,1906,85,261,31,62,8,3,1,26,4,5,14,38,1930,0.237547893,0.276363636,0.302681992,0.579045629
Mance Smith,1921,36,115,13,22,1,1,0,8,1,2,9,0,1944,0.191304348,0.25,0.217391304,0.467391304
Mandy Brooks,1902,116,397,62,107,26,7,15,78,10,5,24,33,1926,0.269521411,0.311163895,0.483627204,0.7947911
Mandy Romero,1978,42,77,12,16,2,0,2,5,1,0,6,25,2003,0.207792208,0.265060241,0.311688312,0.576748553
Manny Alexander,1973,594,1271,166,293,50,12,15,115,37,10,86,276,2006,0.230527144,0.279292557,0.324154209,0.603446766
Manny Castillo,1958,236,719,63,174,35,4,3,73,3,9,29,55,1983,0.242002782,0.271390374,0.314325452,0.585715826
Manny Jimenez,1940,429,1003,90,273,43,4,26,144,0,2,75,97,1969,0.27218345,0.322820037,0.400797607,0.723617644
Manny Machado,1989,1735,6809,991,1900,363,18,342,1049,99,38,608,1302,2024,0.279042444,0.338142106,0.488324277,0.826466383
Manny Martinez,1974,232,564,74,138,25,12,8,53,23,10,30,111,1999,0.244680851,0.282828283,0.374113475,0.656941758
Manny Mota,1940,1536,3779,496,1149,125,52,31,438,50,42,289,320,1982,0.30404869,0.353490659,0.389256417,0.742747076
Manny Pi챰a,1991,418,1126,133,274,55,2,43,149,4,1,94,261,2023,0.243339254,0.301639344,0.410301954,0.711941298
Manny Ramirez,1970,2302,8244,1544,2574,547,20,555,1831,38,33,1329,1813,2011,0.312227074,0.407709182,0.585395439,0.993104621
Manny Sanguillen,1945,1448,5062,566,1500,205,57,65,585,36,38,223,331,1980,0.296325563,0.326017029,0.397866456,0.723883485
Manny Trillo,1950,1780,5950,598,1562,239,33,61,571,56,57,452,742,1989,0.262521008,0.314589191,0.344537815,0.659127006
Manuel Cueto,1893,150,379,36,86,10,1,1,31,13,9,50,33,1919,0.226912929,0.317016317,0.266490765,0.583507082
Manuel Lee,1962,922,2693,304,686,88,20,19,249,31,20,201,531,1995,0.254734497,0.306496199,0.323431118,0.629927317
Manuel Margot,1993,917,2927,352,742,150,26,56,314,96,39,218,561,2024,0.253501879,0.305246423,0.379911172,0.685157595
Manuel Parrado,1903,75,250,17,50,11,1,2,18,4,2,15,39,1927,0.2,0.245283019,0.276,0.521283019
Manuel Rigal,1902,140,472,62,99,8,2,0,45,8,7,48,78,1927,0.209745763,0.282692308,0.235169492,0.517861799
Manuel Salvat,1902,14,47,7,5,1,0,0,2,0,2,6,37,1925,0.106382979,0.20754717,0.127659574,0.335206744
Manuel Villa,1899,50,192,23,49,4,0,1,28,2,0,16,3,1922,0.255208333,0.3125,0.291666667,0.604166667
Marc Hill,1950,737,1809,146,404,62,3,34,198,1,7,185,243,1986,0.223327805,0.295386158,0.317302377,0.612688535
Marc Krauss,1990,146,398,30,75,18,0,12,42,2,0,34,130,2015,0.188442211,0.252314815,0.324120603,0.576435418
Marc Newfield,1970,355,957,98,238,53,1,22,132,1,4,69,162,1998,0.248693835,0.299220273,0.375130617,0.674350889
Marc Sagmoen,1974,21,43,2,6,2,0,1,4,0,0,2,13,1997,0.139534884,0.177777778,0.255813953,0.433591731
Marc Sullivan,1960,137,360,37,67,11,0,5,28,0,0,18,92,1987,0.186111111,0.224867725,0.258333333,0.483201058
Marcelino Bauza,1907,48,165,17,28,3,1,1,7,0,2,12,37,1930,0.16969697,0.225988701,0.218181818,0.444170519
Marcelino Guerra,1897,240,871,138,222,27,18,9,129,48,5,86,82,1924,0.254879449,0.32183908,0.358208955,0.680048036
Marcell Ozuna,1990,1469,5558,762,1514,261,21,275,880,29,14,510,1346,2024,0.272400144,0.333553065,0.475350846,0.808903911
Marco Hern찼ndez,1994,122,257,36,68,11,0,3,18,2,3,9,67,2019,0.26459144,0.289473684,0.342412451,0.631886136
Marco Luciano,2000,41,115,14,25,8,1,0,3,1,1,11,45,2024,0.217391304,0.285714286,0.304347826,0.590062112
Marco Scutaro,1979,1391,4887,683,1355,269,21,77,509,55,22,474,570,2014,0.277266216,0.341167693,0.388172703,0.729340396
Marcos Armas,1970,15,31,7,6,2,0,1,1,1,0,1,12,1993,0.193548387,0.21875,0.35483871,0.57358871
Marcus Giles,1978,792,2934,468,813,187,16,76,333,70,25,318,523,2007,0.277096115,0.347785978,0.429447853,0.777233831
Marcus Jensen,1973,145,343,33,63,16,1,6,29,0,1,50,106,2002,0.183673469,0.287531807,0.288629738,0.576161544
Marcus Semien,1990,1502,5895,906,1505,307,35,238,739,128,39,581,1212,2024,0.255301103,0.322112415,0.440373198,0.762485613
Marcus Thames,1979,640,1827,256,450,83,4,115,301,3,9,159,510,2011,0.246305419,0.306646526,0.484948002,0.791594528
Margaro Gamiz,1903,110,331,29,72,12,0,1,25,0,9,18,150,1929,0.217522659,0.257879656,0.262839879,0.520719535
Mariano Duncan,1963,1279,4677,619,1247,233,37,87,491,174,57,201,913,1997,0.266623904,0.296842968,0.388069275,0.684912244
Mario Diaz,1964,374,773,84,198,31,4,5,84,1,2,41,70,1995,0.25614489,0.293611794,0.326002587,0.619614381
Mario Encarnacion,1978,23,69,3,14,1,0,0,3,2,1,7,17,2002,0.202898551,0.276315789,0.217391304,0.493707094
Mario Guerrero,1950,697,2251,166,578,79,12,7,170,8,12,84,152,1980,0.256774767,0.283511777,0.311861395,0.595373172
Mario Mendoza,1951,686,1337,106,287,33,9,4,101,12,8,52,219,1982,0.214659686,0.244060475,0.261780105,0.50584058
Mario Ramirez,1957,184,286,33,55,8,3,4,28,0,0,41,64,1985,0.192307692,0.293577982,0.283216783,0.576794765
Mario Valdez,1976,91,181,18,43,8,0,2,21,1,0,29,60,2001,0.237569061,0.342857143,0.314917127,0.65777427
Marion Cunningham,1901,131,468,47,96,15,11,5,43,2,5,16,75,1925,0.205128205,0.231404959,0.316239316,0.547644275
Mark Bailey,1963,340,949,101,209,37,1,24,101,2,5,166,222,1992,0.220231823,0.33632287,0.33719705,0.673519919
Mark Belanger,1942,2016,5784,676,1316,175,33,20,389,167,75,576,839,1982,0.227524205,0.297484277,0.279564315,0.577048592
Mark Bellhorn,1975,731,2107,324,484,113,13,69,246,30,13,346,723,2007,0.229710489,0.33836119,0.393925012,0.732286202
Mark Bradley,1958,90,113,13,23,5,0,3,5,4,2,11,36,1983,0.203539823,0.274193548,0.327433628,0.601627177
Mark Brouhard,1957,304,909,108,235,40,7,25,104,2,11,53,183,1985,0.258525853,0.299376299,0.400440044,0.699816343
Mark Budaska,1957,13,36,3,6,2,0,0,2,0,1,5,12,1981,0.166666667,0.268292683,0.222222222,0.490514905
