full_name,birth_year,retire_year,G,AB,H,2B,3B,HR,BB,SO,RBI,R,SB,CS,AVG,OBP,SLG,OPS
Paul Runge,1958,1988,183,345,80,13,1,4,54,75,26,43,5,5,0.231884058,0.335839599,0.310144928,0.645984527
Paul Schaal,1941,1974,1128,3555,869,132,26,57,516,466,323,436,43,38,0.244444444,0.34021125,0.344303797,0.684515048
Paul Sentell,1883,1907,66,195,44,5,1,1,15,75,14,19,15,5,0.225641026,0.280952381,0.276923077,0.557875458
Paul Serna,1958,1982,95,263,62,5,0,7,7,24,17,26,2,8,0.235741445,0.255555556,0.33460076,0.590156316
Paul Smith,1932,1958,233,606,162,16,8,7,43,52,57,59,6,4,0.267326733,0.31587057,0.354785479,0.670656049
Paul Sorrento,1966,1999,1093,3412,876,176,5,166,426,844,565,454,8,15,0.256740914,0.339239187,0.457209848,0.796449035
Paul Strand,1901,1924,47,167,38,9,4,0,4,9,13,15,3,3,0.22754491,0.245614035,0.329341317,0.574955352
Paul Waner,1903,1945,2550,9459,3152,605,191,113,1091,376,1309,1627,104,41,0.333227614,0.402180095,0.473411566,0.87559166
Paul Zuvella,1960,1991,209,491,109,17,2,2,34,50,20,41,2,0,0.221995927,0.272380952,0.276985743,0.549366696
Paulo Orlando,1992,2018,278,874,230,44,10,14,22,203,81,98,18,7,0.263157895,0.28125,0.384439359,0.665689359
Pavin Smith,1997,2024,361,1108,270,52,5,37,128,257,152,151,5,1,0.24368231,0.322006472,0.399819495,0.721825967
Payton Henry,1998,2022,20,43,8,1,0,0,6,13,4,2,0,0,0.186046512,0.285714286,0.209302326,0.495016611
Peaches Graham,1884,1912,374,997,265,34,6,1,114,145,85,99,21,14,0.265797392,0.341134113,0.314944835,0.656078948
Peanuts Lowrey,1920,1955,1401,4317,1177,186,45,37,403,226,479,564,48,21,0.272643039,0.334745763,0.362288626,0.697034389
Pearce Chiles,1876,1900,130,449,132,34,9,3,22,75,99,70,10,5,0.293986637,0.326963907,0.429844098,0.756808005
Pearley Johnson,1908,1933,101,285,53,8,4,0,55,112,11,51,32,7,0.185964912,0.317647059,0.242105263,0.559752322
Pedro Arango,1913,1939,131,479,125,18,7,9,34,78,72,61,10,9,0.260960334,0.30994152,0.384133612,0.694075132
Pedro Ballester,1925,1948,36,128,33,9,1,2,5,0,14,23,1,2,0.2578125,0.285714286,0.390625,0.676339286
Pedro Castellano,1971,1996,51,93,15,2,0,3,13,25,9,13,1,1,0.161290323,0.264150943,0.279569892,0.543720836
Pedro Ciriaco,1987,2015,272,612,164,32,7,5,20,126,51,70,35,7,0.267973856,0.291139241,0.367647059,0.658786299
Pedro Diaz,1908,1932,58,171,54,13,7,5,25,75,32,28,2,5,0.315789474,0.403061224,0.561403509,0.964464733
Pedro Feliz,1977,2010,1302,4254,1065,209,25,140,230,663,598,487,13,12,0.250352609,0.288804639,0.40996709,0.698771729
Pedro Ferrer,1902,1925,21,59,9,0,0,0,7,37,3,6,1,2,0.152542373,0.242424242,0.152542373,0.394966615
Pedro FlorimÏ≤òn,1988,2018,321,788,166,35,7,12,63,243,73,96,26,10,0.210659898,0.269095182,0.318527919,0.587623101
Pedro Formental,1924,1947,15,50,14,2,0,2,15,37,12,8,0,2,0.28,0.446153846,0.44,0.886153846
Pedro Garcia,1950,1977,558,1797,395,89,15,37,102,329,184,196,35,26,0.219810796,0.261716693,0.347801892,0.609518585
Pedro Gonzalez,1940,1967,407,1084,264,39,6,8,52,176,70,99,22,20,0.243542435,0.278169014,0.312730627,0.590899641
Pedro Guerrero,1955,1992,1536,5392,1618,267,29,215,609,862,898,730,97,47,0.300074184,0.371104816,0.479970326,0.851075142
Pedro Lopez,1983,2007,16,52,10,2,0,0,1,11,2,2,0,0,0.192307692,0.20754717,0.230769231,0.438316401
Pedro Miro,1924,1948,15,44,11,2,0,0,2,37,4,7,0,5,0.25,0.282608696,0.295454545,0.578063241
Pedro Munoz,1967,1996,517,1708,467,75,8,67,100,418,252,203,11,10,0.273419204,0.313606195,0.444379391,0.757985586
Pedro Pages,1923,1947,54,204,48,8,4,1,27,0,26,28,4,5,0.235294118,0.324675325,0.328431373,0.653106697
Pedro PagÏ±ïs,2001,2024,68,202,48,3,2,7,13,58,27,19,2,0,0.237623762,0.28372093,0.376237624,0.659958554
Pedro Severino,1992,2022,370,1113,261,51,1,33,107,290,134,107,5,1,0.234501348,0.301639344,0.371069182,0.672708527
Pedro Valdes,1975,2000,53,85,21,7,1,1,8,15,8,7,0,1,0.247058824,0.311827957,0.388235294,0.700063251
Pedro ?Ålvarez,1987,2018,910,2980,704,131,6,162,314,952,472,365,15,3,0.236241611,0.309046752,0.447315436,0.756362188
Pee Wee Reese,1920,1958,2166,8058,2170,330,80,126,1210,890,885,1338,232,63,0.269297592,0.364695727,0.377016629,0.741712357
Peek-A-Boo Veach,1866,1890,99,350,76,12,6,3,50,68,68,39,15,5,0.217142857,0.315,0.311428571,0.626428571
Pelayo Chacon,1900,1927,156,584,165,21,12,0,54,187,77,82,18,11,0.282534247,0.343260188,0.359589041,0.702849229
Pep Goodwin,1891,1915,193,603,142,20,7,1,42,46,48,60,10,5,0.235489221,0.285271318,0.296849088,0.582120406
Pep Young,1913,1945,731,2466,645,128,34,32,152,312,347,274,18,23,0.261557178,0.304430863,0.379967559,0.684398422
Pepe Frias,1950,1981,724,1346,323,49,8,1,49,136,108,132,12,8,0.239970282,0.266666667,0.290490342,0.557157008
Pepe Mangual,1949,1977,319,972,235,35,6,16,147,238,83,155,64,26,0.241769547,0.341376229,0.339506173,0.680882402
Pepper Bassett,1914,1948,201,640,159,27,2,8,33,190,89,64,4,21,0.2484375,0.285289747,0.334375,0.619664747
Pepper Daniels,1903,1935,352,1063,257,41,7,13,106,336,133,136,17,18,0.241768579,0.310521814,0.330197554,0.640719368
Pepper Martin,1909,1944,1189,4117,1227,270,75,59,369,438,501,756,146,30,0.298032548,0.355773518,0.443041049,0.798814567
Pepper Morgan,1914,1938,13,46,6,0,0,0,2,75,2,2,0,5,0.130434783,0.166666667,0.130434783,0.297101449
Pepper Sharpe,1922,1947,29,54,17,1,1,0,4,75,4,10,0,7,0.314814815,0.362068966,0.37037037,0.732439336
Percy Miller,1900,1923,49,149,47,10,4,5,11,37,20,23,2,2,0.315436242,0.3625,0.536912752,0.899412752
Percy Wilson,1900,1924,65,255,75,16,7,3,18,75,36,36,4,5,0.294117647,0.340659341,0.447058824,0.787718164
Perry Hall,1913,1943,64,190,62,12,1,2,8,188,32,21,2,16,0.326315789,0.353535354,0.431578947,0.785114301
Perry Werden,1869,1897,675,2664,755,107,87,26,279,215,439,437,150,14,0.283408408,0.351342168,0.418168168,0.769510336
Pete Alonso,1996,2024,846,3139,781,142,7,226,358,822,586,493,17,2,0.248805352,0.325707749,0.514495062,0.840202812
Pete Browning,1859,1894,1183,4820,1646,295,85,46,466,430,721,954,280,30,0.341493776,0.39954597,0.46659751,0.866143481
Pete Cassidy,1875,1899,101,382,98,15,1,3,17,44,48,39,11,5,0.256544503,0.288220551,0.32460733,0.612827881
Pete Castiglione,1924,1954,545,1670,426,62,11,24,103,126,150,205,10,15,0.25508982,0.298364354,0.348502994,0.646867348
Pete Childs,1878,1902,212,692,147,11,1,0,74,75,47,60,10,5,0.212427746,0.288511749,0.231213873,0.519725622
Pete Coachman,1967,1990,16,45,14,3,0,0,1,7,5,3,0,1,0.311111111,0.326086957,0.377777778,0.703864734
Pete Compton,1890,1918,288,773,186,24,8,5,65,115,80,78,26,12,0.240620957,0.299522673,0.311772316,0.611294989
Pete Conway,1863,1886,63,237,55,9,2,3,6,42,21,32,3,2,0.232067511,0.251028807,0.324894515,0.575923321
Pete Coscarart,1915,1946,864,2992,728,129,22,28,295,361,269,399,34,21,0.243315508,0.311226042,0.32921123,0.640437272
Pete Crow-Armstrong,2000,2024,136,386,88,13,6,10,24,105,48,49,29,5,0.227979275,0.273170732,0.370466321,0.643637053
Pete Daley,1932,1961,391,1084,259,49,8,18,87,187,120,93,2,2,0.238929889,0.295473954,0.348708487,0.644182441
Pete Elko,1920,1944,16,52,9,1,0,0,4,6,0,3,0,5,0.173076923,0.232142857,0.192307692,0.424450549
Pete Fox,1910,1945,1461,5636,1678,314,75,65,392,471,694,895,158,81,0.297728886,0.343397478,0.414655784,0.758053263
Pete Gilbert,1868,1894,206,761,184,20,9,5,54,124,105,120,48,9,0.241787122,0.29202454,0.311432326,0.603456866
Pete Gray,1922,1945,77,234,51,6,2,0,13,11,13,26,5,6,0.217948718,0.259109312,0.260683761,0.519793072
Pete Hill,1898,1925,139,431,128,18,7,7,73,112,63,64,11,9,0.296983759,0.398809524,0.419953596,0.81876312
Pete Hotaling,1857,1888,840,3492,931,148,63,9,224,273,371,590,117,21,0.266609393,0.310818084,0.352806415,0.663624499
Pete Incaviglia,1964,1998,1284,4233,1043,194,21,206,360,1277,655,546,33,26,0.246397354,0.305464838,0.448145523,0.753610361
Pete Johns,1894,1918,75,189,37,3,2,0,12,17,22,12,2,9,0.195767196,0.243781095,0.232804233,0.476585327
Pete Kilduff,1894,1921,429,1384,374,62,28,4,134,132,159,163,28,22,0.270231214,0.334650856,0.36416185,0.698812706
Pete Knisely,1889,1915,125,272,64,16,4,0,24,30,29,27,4,9,0.235294118,0.297297297,0.323529412,0.620826709
Pete Koegel,1947,1972,62,86,15,3,0,1,11,28,5,6,0,0,0.174418605,0.268041237,0.244186047,0.512227284
Pete Kozma,1991,2021,344,746,159,33,4,5,64,178,62,89,8,4,0.213136729,0.275308642,0.288203753,0.563512395
Pete Laforest,1982,2007,68,148,29,6,0,2,14,49,14,14,0,1,0.195945946,0.265432099,0.277027027,0.542459126
Pete Lapan,1899,1923,13,36,11,1,0,1,3,4,6,7,1,0,0.305555556,0.358974359,0.416666667,0.775641026
Pete Layden,1925,1948,41,104,26,2,1,0,6,10,4,11,4,2,0.25,0.290909091,0.288461538,0.579370629
Pete LePine,1879,1902,30,96,20,3,2,1,8,37,19,8,1,2,0.208333333,0.269230769,0.3125,0.581730769
Pete Lister,1884,1907,22,65,18,2,0,0,3,37,4,5,2,2,0.276923077,0.308823529,0.307692308,0.616515837
Pete Lohman,1868,1891,32,109,21,1,4,1,16,17,11,18,1,2,0.19266055,0.296,0.302752294,0.598752294
Pete Mackanin,1950,1981,548,1570,355,63,12,30,76,290,141,161,27,12,0.22611465,0.261846902,0.338853503,0.600700405
Pete McQueen,1912,1937,19,60,10,2,0,0,3,112,3,6,1,7,0.166666667,0.206349206,0.2,0.406349206
Pete McShannic,1865,1888,26,98,19,1,0,0,1,9,5,5,3,2,0.193877551,0.202020202,0.204081633,0.406101835
Pete Milne,1925,1950,47,60,14,1,2,1,4,13,9,6,0,7,0.233333333,0.28125,0.366666667,0.647916667
Pete Noonan,1882,1907,165,479,98,11,7,4,21,112,38,40,5,7,0.204592902,0.238,0.281837161,0.519837161
Pete O'Brien,1954,1993,1841,6404,1642,279,28,175,709,687,830,729,58,45,0.256402249,0.33052158,0.390693317,0.721214897
Pete Orr,1983,2013,443,689,177,24,8,3,28,143,46,94,19,7,0.256894049,0.285913529,0.328011611,0.61392514
Pete Reiser,1920,1952,861,2662,786,155,41,58,343,369,368,473,87,21,0.295266717,0.375707155,0.449661908,0.825369063
Pete Rose,1950,1997,3573,14067,4258,746,135,160,1568,1152,1314,2167,198,149,0.302694249,0.37262552,0.40904244,0.781667959
Pete Runnels,1928,1964,1799,6373,1854,282,64,49,844,627,630,876,37,51,0.290914797,0.373839546,0.378314765,0.752154311
Pete Scott,1903,1928,211,522,158,41,6,8,59,63,88,95,5,7,0.302681992,0.373493976,0.450191571,0.823685547
Pete Shields,1892,1915,23,72,15,6,0,0,4,14,6,4,3,3,0.208333333,0.25,0.291666667,0.541666667
Pete Sommers,1864,1890,98,339,67,13,4,3,16,80,36,35,8,9,0.197640118,0.233802817,0.286135693,0.51993851
Pete Stanicek,1964,1988,113,374,91,10,1,4,36,64,26,38,20,7,0.243315508,0.309756098,0.307486631,0.617242729
Pete Suder,1920,1955,1421,5085,1268,210,44,49,288,456,541,469,19,28,0.249360865,0.289596129,0.336873156,0.626469285
Pete Sunkett,1920,1943,18,38,10,2,1,0,1,1,6,8,0,0,0.263157895,0.282051282,0.368421053,0.650472335
Pete Susko,1911,1934,58,224,64,5,3,2,18,10,25,25,3,4,0.285714286,0.338842975,0.361607143,0.700450118
Pete Sweeney,1865,1890,134,521,109,14,7,1,37,72,47,53,19,7,0.209213052,0.261648746,0.268714012,0.530362757
Pete Varney,1950,1976,69,190,47,7,1,5,10,47,15,18,2,0,0.247368421,0.285,0.373684211,0.658684211
Pete Ward,1939,1970,973,3060,776,136,17,98,371,539,427,345,20,17,0.253594771,0.334304867,0.405228758,0.739533626
Pete Washington,1905,1935,447,1567,432,62,17,42,154,157,254,234,31,15,0.275686024,0.340499709,0.417358009,0.757857718
Pete Weckbecker,1866,1890,33,102,24,1,0,0,8,37,13,17,7,5,0.235294118,0.290909091,0.245098039,0.53600713
Pete Whisenant,1931,1961,475,988,221,46,8,37,86,196,134,140,17,5,0.223684211,0.2858473,0.398785425,0.684632725
Pete Willett,1904,1928,31,100,28,6,1,1,2,75,10,9,1,5,0.28,0.294117647,0.39,0.684117647
Pete Woodruff,1876,1899,20,61,15,1,1,2,9,37,7,11,3,2,0.245901639,0.342857143,0.393442623,0.736299766
Peter Bergeron,1977,2004,308,1103,249,41,13,8,119,252,56,171,31,24,0.22574796,0.301145663,0.308250227,0.60939589
Peter Bourjos,1987,2019,875,2116,502,91,37,43,134,562,170,284,68,32,0.237240076,0.282666667,0.376181474,0.658848141
Peter O'Brien,1993,2019,72,182,38,8,0,11,16,73,26,17,1,0,0.208791209,0.272727273,0.434065934,0.706793207
Peter Zoccolillo,1980,2003,20,37,4,1,0,0,2,13,3,0,0,0,0.108108108,0.153846154,0.135135135,0.288981289
Peyton Burdick,1999,2023,46,125,25,6,0,5,11,53,13,12,2,0,0.2,0.264705882,0.368,0.632705882
Phil Baker,1861,1886,195,817,212,20,11,3,39,107,96,134,27,7,0.259485924,0.293224299,0.321909425,0.615133724
Phil Bradley,1960,1990,1022,3695,1058,179,43,78,432,718,376,565,155,62,0.286332882,0.361037073,0.421380244,0.782417317
Phil Cavarretta,1911,1955,2030,6754,1977,347,99,95,820,598,920,990,65,39,0.292715428,0.369289675,0.415605567,0.784895242
Phil Clark,1969,1996,264,543,150,30,0,17,27,76,65,62,4,4,0.276243094,0.310526316,0.425414365,0.73594068
Phil Gagliano,1940,1974,702,1411,336,50,7,14,163,184,159,150,5,4,0.238128987,0.317026684,0.313253012,0.630279696
Phil Garner,1950,1988,1860,6136,1594,299,82,109,564,842,738,780,225,105,0.259778357,0.322089552,0.388526728,0.71061628
Phil Geier,1877,1904,348,1315,327,30,12,2,154,157,102,197,54,11,0.248669202,0.327433628,0.294296578,0.621730206
Phil Gosselin,1990,2022,497,1108,281,49,3,17,75,259,103,137,11,6,0.253610108,0.300929839,0.349277978,0.650207818
Phil Hiatt,1975,2001,170,422,91,21,2,13,30,149,55,50,7,3,0.21563981,0.267699115,0.367298578,0.634997693
Phil Lewis,1882,1908,510,1775,429,33,13,4,95,150,130,146,55,9,0.241690141,0.280213904,0.281690141,0.561904045
Phil Linz,1939,1968,519,1372,322,64,4,11,112,195,96,185,13,13,0.234693878,0.29245283,0.31122449,0.60367732
Phil Lombardi,1964,1989,43,92,22,4,0,3,9,17,9,10,0,0,0.239130435,0.306930693,0.380434783,0.687365476
Phil Mankowski,1954,1982,269,739,195,23,4,8,55,103,64,72,3,6,0.263870095,0.314861461,0.338294993,0.653156454
Phil Masi,1916,1952,1229,3468,917,164,31,47,410,311,417,420,45,26,0.264417532,0.342186694,0.370242215,0.712428909
Phil Nevin,1972,2006,1217,4188,1131,209,6,208,449,1019,743,584,18,5,0.270057307,0.340737546,0.47182426,0.812561806
Phil Plantier,1967,1997,610,1883,457,90,3,91,237,476,292,260,13,15,0.242697823,0.327358491,0.43866171,0.766020201
Phil Powers,1856,1885,155,573,103,12,6,0,19,172,42,56,39,16,0.179755672,0.206081081,0.221640489,0.42772157
Phil Rizzuto,1921,1956,1661,5816,1588,239,62,38,651,398,563,878,149,58,0.27303989,0.346219267,0.355055021,0.701274288
Phil Roof,1940,1977,857,2151,463,69,13,43,184,504,210,190,11,10,0.215248722,0.277087794,0.319386332,0.596474126
Phil Stephenson,1966,1992,194,298,60,11,2,6,47,62,29,35,3,1,0.201342282,0.310144928,0.312080537,0.622225464
Phil Todt,1901,1931,957,3415,880,183,58,57,207,229,453,371,29,21,0.257686676,0.300110436,0.395314788,0.695425224
Phil Tomney,1865,1890,254,882,205,32,12,5,96,122,100,148,64,7,0.232426304,0.307770961,0.31292517,0.620696131
Phil Voyles,1906,1929,20,68,16,0,2,0,6,8,14,9,0,2,0.235294118,0.297297297,0.294117647,0.591414944
Phil Weintraub,1916,1945,444,1382,407,67,19,32,232,182,207,215,4,16,0.294500724,0.395910781,0.439942113,0.835852894
Philip Reccius,1860,1890,261,975,225,28,16,4,54,299,161,117,34,18,0.230769231,0.271137026,0.304615385,0.575752411
Phillip Ervin,1994,2020,237,586,145,26,8,17,56,160,68,75,15,5,0.247440273,0.313084112,0.406143345,0.719227457
Phillip Evans,1995,2021,121,307,71,9,0,6,39,76,27,34,2,1,0.231270358,0.317919075,0.319218241,0.637137316
Philly Holmes,1920,1945,50,200,50,3,5,1,16,1,26,24,9,3,0.25,0.305555556,0.33,0.635555556
Pickles Dillhoefer,1894,1921,248,600,134,16,10,0,35,30,48,59,12,9,0.223333333,0.266141732,0.283333333,0.549475066
Pid Purdy,1903,1929,181,499,146,22,11,2,48,25,59,74,3,8,0.29258517,0.354661792,0.392785571,0.747447363
Pidge Browne,1939,1962,65,100,21,4,2,1,13,9,10,8,0,0,0.21,0.300884956,0.32,0.620884956
Pidgey Morgan,1855,1878,14,56,11,0,0,0,3,9,5,2,6,2,0.196428571,0.237288136,0.196428571,0.433716707
Pie Traynor,1898,1937,1941,7559,2416,371,164,58,472,278,1273,1183,158,71,0.319618997,0.359606525,0.435110464,0.794716989
Piggy Ward,1866,1894,221,780,223,23,16,1,156,73,90,172,92,14,0.285897436,0.40491453,0.36025641,0.76517094
Pinch Thomas,1889,1921,486,1035,245,27,8,2,118,119,102,88,12,18,0.236714976,0.314830876,0.284057971,0.598888847
Ping Bodie,1890,1921,1051,3670,1011,169,72,43,312,315,516,393,83,40,0.275476839,0.332245103,0.395912807,0.72815791
Pinky Hargrave,1901,1933,650,1601,445,91,16,39,140,165,265,177,17,8,0.27795128,0.336013785,0.427857589,0.763871374
Pinky Higgins,1910,1946,1802,6636,1941,374,51,140,800,590,1075,930,61,59,0.292495479,0.368612157,0.427516576,0.796128733
Pinky Swander,1880,1904,15,52,14,2,2,0,10,75,6,9,0,5,0.269230769,0.387096774,0.384615385,0.771712159
Pinky Ward,1903,1932,332,1125,302,50,14,8,164,188,120,170,45,14,0.268444444,0.361520559,0.359111111,0.72063167
Pinky Whitney,1905,1939,1539,5765,1701,303,56,93,400,438,927,696,45,28,0.295056375,0.340794809,0.415437988,0.756232797
Piper Davis,1919,1948,152,570,178,33,13,8,56,151,84,109,15,11,0.312280702,0.373801917,0.457894737,0.831696654
Placido Polanco,1975,2013,1927,7214,2142,348,32,104,429,538,723,1009,81,30,0.29692265,0.336386236,0.397283061,0.733669296
Podge Weihe,1860,1884,64,260,66,13,2,4,9,75,62,30,11,5,0.253846154,0.278810409,0.365384615,0.644195024
Poindexter Williams,1901,1933,417,1296,393,60,24,21,80,227,234,155,10,21,0.303240741,0.34375,0.435185185,0.778935185
Pokey Reese,1974,2004,856,2833,704,128,17,44,226,531,271,366,144,26,0.248499824,0.304020922,0.352276738,0.65629766
Polly McLarry,1891,1915,70,129,25,3,0,1,14,57,12,16,2,4,0.19379845,0.272727273,0.240310078,0.51303735
Pompeyo Davalillo,1930,1953,19,58,17,1,0,0,1,7,2,10,1,0,0.293103448,0.305084746,0.310344828,0.615429573
Pop Joy,1861,1884,36,130,28,0,0,0,2,37,31,12,6,2,0.215384615,0.227272727,0.215384615,0.442657343
Pop Lloyd,1899,1929,429,1616,564,87,27,16,130,226,303,293,61,15,0.349009901,0.397479954,0.465965347,0.863445301
Pop Schriver,1865,1901,800,2727,720,117,40,16,223,342,375,367,46,32,0.264026403,0.319661017,0.35386872,0.673529737
Pop Smith,1857,1891,1112,4238,941,141,87,24,325,532,420,643,202,28,0.222038697,0.277449047,0.313355356,0.590804403
Pop Snyder,1854,1891,797,3122,737,110,39,7,75,380,339,355,80,34,0.236066624,0.253988114,0.30301089,0.556999004
Pop Swett,1867,1890,37,94,18,4,3,1,16,26,12,16,4,2,0.191489362,0.309090909,0.329787234,0.638878143
Porter Dallas,1908,1932,89,320,93,12,1,2,18,37,32,30,6,5,0.290625,0.328402367,0.353125,0.681527367
Preacher Davis,1898,1921,18,64,13,4,0,0,7,37,3,9,1,2,0.203125,0.281690141,0.265625,0.547315141
Preston Tucker,1993,2018,243,600,133,38,1,23,41,151,68,65,0,2,0.221666667,0.271450858,0.403333333,0.674784191
Preston Ward,1928,1959,744,2067,522,83,15,50,231,315,262,219,7,11,0.252539913,0.32767624,0.379777455,0.707453695
Preston Wilson,1975,2007,1108,4003,1055,221,16,189,350,1085,668,573,124,55,0.263552336,0.322765909,0.468398701,0.79116461
Prince Fielder,1982,2016,1611,5821,1645,321,10,319,847,1155,1028,862,18,11,0.282597492,0.373725255,0.505583233,0.879308488
Pryor McElveen,1886,1911,174,502,105,16,4,4,36,87,56,42,12,7,0.209163347,0.262081784,0.280876494,0.542958278
Pug Bennett,1883,1907,240,919,228,24,9,1,77,75,55,86,27,5,0.248095756,0.3062249,0.297062024,0.603286924
Pumpsie Green,1936,1963,344,796,196,31,12,13,138,132,74,119,12,10,0.246231156,0.357601713,0.364321608,0.721923321
Punch Knoll,1882,1905,80,244,52,10,5,0,9,37,29,24,3,2,0.213114754,0.241106719,0.295081967,0.536188687
Purnal Goldy,1939,1963,29,78,18,1,1,3,0,16,12,9,0,0,0.230769231,0.230769231,0.384615385,0.615384615
Putsy Caballero,1922,1952,321,658,150,21,3,1,41,34,40,81,10,16,0.227963526,0.273247496,0.273556231,0.546803727
Pythias Russ,1902,1929,311,1146,375,65,26,14,73,151,212,215,47,11,0.327225131,0.367514356,0.465968586,0.833482942
Queenie O'Rourke,1885,1908,34,108,25,1,0,0,4,37,3,5,4,2,0.231481481,0.258928571,0.240740741,0.499669312
Quilvio Veras,1972,2001,767,2780,750,129,15,32,427,462,239,469,183,83,0.269784173,0.367009666,0.361510791,0.728520458
Quincy Smith,1921,1945,11,35,8,2,1,0,1,75,0,7,1,5,0.228571429,0.25,0.342857143,0.592857143
Quincy Trouppe,1919,1952,162,490,127,25,9,6,67,192,73,91,7,21,0.259183673,0.348294434,0.383673469,0.731967904
Quintin Berry,1990,2017,132,305,80,10,6,3,26,86,33,53,29,2,0.262295082,0.320241692,0.363934426,0.684176118
Quinton McCracken,1972,2006,999,2462,675,118,32,21,229,445,244,359,89,44,0.274167344,0.335934597,0.373679935,0.709614532
R C Stevens,1935,1961,104,162,34,4,1,8,12,41,21,21,1,0,0.209876543,0.264367816,0.395061728,0.659429544
R.J. Reynolds,1960,1990,786,2270,605,121,17,35,190,419,294,288,109,29,0.266519824,0.323170732,0.381057269,0.704228
Rabbit Maranville,1890,1935,2670,10078,2605,380,177,28,839,756,884,1255,291,127,0.258483826,0.315471283,0.339650724,0.655122008
Rabbit Martinez,1915,1947,283,950,217,26,9,3,85,156,85,116,16,18,0.228421053,0.29178744,0.284210526,0.575997966
Rabbit Warstler,1907,1940,1206,4088,935,133,36,11,405,414,332,431,42,31,0.2287182,0.298241709,0.286937378,0.585179087
Rafael Almeida,1888,1913,102,285,77,13,6,3,25,40,46,32,7,7,0.270175439,0.329032258,0.389473684,0.718505942
Rafael Bautista,1994,2018,26,31,4,0,0,0,2,6,0,3,0,0,0.129032258,0.181818182,0.129032258,0.31085044
Rafael Belliard,1959,1998,1154,2301,508,55,14,2,136,384,142,217,43,17,0.220773577,0.264259335,0.259452412,0.523711747
Rafael Bournigal,1970,1999,365,932,234,44,3,4,59,64,85,104,12,5,0.251072961,0.295660949,0.317596567,0.613257515
Rafael Cabrera,1924,1948,30,98,20,1,2,1,9,38,7,11,3,5,0.204081633,0.271028037,0.285714286,0.556742323
Rafael Devers,1994,2024,980,3802,1062,255,12,200,358,894,638,616,32,18,0.27932667,0.341346154,0.510520779,0.851866932
Rafael Furcal,1978,2014,1614,6477,1817,311,69,113,643,910,587,1063,314,94,0.28053111,0.345505618,0.402192373,0.747697991
Rafael Landestoy,1954,1984,596,1230,291,32,17,4,100,123,83,134,54,24,0.236585366,0.293984962,0.3,0.593984962
Rafael MarchÏ∞ºn,1999,2024,40,111,31,5,1,5,8,20,13,18,0,0,0.279279279,0.327731092,0.477477477,0.80520857
